# Taken with idle=halt
     Wp      Wc      Yp      Yc       L    items/s pnotifs/s cnotifs/s pstarts/s cstarts/s psleeps/s csleeps/s
  220.9  1999.8    5000    5000     512     499603         0      1154      1154         0         0         0
  225.7  1999.7    5000    5000     512     499602         0      1151      1151         0         0         0
  230.9  2000.0    5000    5000     512     499531         0      1146      1146         0         0         0
  236.0  2000.0    5000    5000     512     499550         0      1143      1143         0         0         0
  240.9  1999.7    5000    5000     512     499614         0      1140      1140         0         0         0
  246.9  1999.8    5000    5000     512     499621         0      1135      1135         0         0         0
  252.0  2000.0    5000    5000     512     499557         0      1133      1133         0         0         0
  257.7  1999.8    5000    5000     512     499615         0      1130      1130         0         0         0
  264.0  2000.0    5000    5000     512     499567         0      1125      1125         0         0         0
  269.7  1999.7    5000    5000     512     499626         0      1122      1122         0         0         0
  275.7  1999.8    5000    5000     512     499616         0      1118      1118         0         0         0
  281.7  1999.7    5000    5000     512     499633         0      1115      1115         0         0         0
  288.0  2000.0    5000    5000     512     499567         0      1110      1110         0         0         0
  294.8  1999.9    5000    5000     512     499585         0      1105      1105         0         0         0
  300.9  2000.0    5000    5000     512     499550         0      1102      1102         0         0         0
  308.0  1999.9    5000    5000     512     499584         0      1098      1098         0         0         0
  314.9  2000.0    5000    5000     512     499573         0      1093      1093         0         0         0
  321.7  1999.7    5000    5000     512     499617         0      1088      1088         0         0         0
  328.9  1999.7    5000    5000     512     499649         0      1084      1084         0         0         0
  336.8  1999.9    5000    5000     512     499595         0      1079      1079         0         0         0
  343.7  1999.8    5000    5000     512     499644         0      1074      1074         0         0         0
  352.0  2000.0    5000    5000     512     499568         0      1067      1067         0         0         0
  359.7  1999.8    5000    5000     512     499639         0      1063      1063         0         0         0
  368.0  1999.9    5000    5000     512     499588         0      1058      1058         0         0         0
  376.9  2000.0    5000    5000     512     499588         0      1052      1052         0         0         0
  384.9  2000.0    5000    5000     512     499557         0      1047      1047         0         0         0
  393.7  1999.8    5000    5000     512     499643         0      1041      1041         0         0         0
  402.9  2000.0    5000    5000     512     499604         0      1036      1036         0         0         0
  412.0  1999.9    5000    5000     512     499618         0      1030      1030         0         0         0
  420.8  2000.0    5000    5000     512     499613         0      1024      1024         0         0         0
  430.0  2000.0    5000    5000     512     499612         0      1017      1017         0         0         0
  440.0  2000.0    5000    5000     512     499611         0      1011      1011         0         0         0
  449.7  1999.8    5000    5000     512     499661         0      1005      1005         0         0         0
  459.7  1999.8    5000    5000     512     499666         0       999       999         0         0         0
  470.8  1999.9    5000    5000     512     499633         0       991       991         0         0         0
  480.8  1999.9    5000    5000     512     499635         0       985       985         0         0         0
  491.7  1999.7    5000    5000     512     499690         0       978       978         0         0         0
  502.9  1999.7    5000    5000     512     499690         0       970       970         0         0         0
  514.0  2000.0    5000    5000     512     499634         0       964       964         0         0         0
  526.0  1999.9    5000    5000     512     499643         0       955       955         0         0         0
  538.0  2000.0    5000    5000     512     499643         0       948       948         0         0         0
  549.7  1999.7    5000    5000     512     499695         0       941       941         0         0         0
  562.0  2000.0    5000    5000     512     499640         0       932       932         0         0         0
  574.9  1999.8    5000    5000     512     499700         0       924       924         0         0         0
  588.0  2000.0    5000    5000     512     499624         0       915       915         0         0         0
  600.9  1999.7    5000    5000     512     499704         0       907       907         0         0         0
  614.9  1999.7    5000    5000     512     499718         0       899       899         0         0         0
  627.7  1999.7    5000    5000     512     499714         0       890       890         0         0         0
  642.9  1999.8    5000    5000     512     499702         0       880       880         0         0         0
  656.9  1999.7    5000    5000     512     499729         0       870       870         0         0         0
  672.0  1999.9    5000    5000     512     499682         0       861       861         0         0         0
  686.9  1999.7    5000    5000     512     499728         0       851       851         0         0         0
  702.8  2000.0    5000    5000     512     499683         0       840       840         0         0         0
