# Taken with idle=poll
     Wp      Wc      Yp      Yc       L    items/s pnotifs/s cnotifs/s pstarts/s cstarts/s psleeps/s csleeps/s
  220.9  1999.8    5000    5000     512     499597         0      1154      1154         0         0         0
  226.0  2000.0    5000    5000     512     499545         0      1151      1151         0         0         0
  230.9  1999.8    5000    5000     512     499606         0      1148      1148         0         0         0
  235.7  1999.8    5000    5000     512     499581         0      1145      1145         0         0         0
  240.9  1999.8    5000    5000     512     499600         0      1140      1140         0         0         0
  246.9  2000.0    5000    5000     512     499553         0      1138      1138         0         0         0
  252.0  1999.9    5000    5000     512     499562         0      1133      1133         0         0         0
  257.7  1999.7    5000    5000     512     499604         0      1130      1130         0         0         0
  263.7  1999.8    5000    5000     512     499611         0      1126      1126         0         0         0
  269.7  1999.8    5000    5000     512     499618         0      1123      1123         0         0         0
  276.0  2000.0    5000    5000     512     499568         0      1118      1118         0         0         0
  281.7  1999.7    5000    5000     512     499628         0      1115      1115         0         0         0
  287.7  1999.8    5000    5000     512     499625         0      1110      1110         0         0         0
  294.9  1999.8    5000    5000     512     499610         0      1105      1105         0         0         0
  300.9  2000.0    5000    5000     512     499549         0      1103      1103         0         0         0
  307.7  1999.7    5000    5000     512     499628         0      1098      1098         0         0         0
  314.9  1999.8    5000    5000     512     499600         0      1093      1093         0         0         0
  321.7  1999.7    5000    5000     512     499612         0      1088      1088         0         0         0
  328.8  1999.9    5000    5000     512     499581         0      1084      1084         0         0         0
  336.9  1999.7    5000    5000     512     499618         0      1079      1079         0         0         0
  343.7  1999.8    5000    5000     512     499628         0      1074      1074         0         0         0
  352.0  2000.0    5000    5000     512     499595         0      1070      1070         0         0         0
  360.0  2000.0    5000    5000     512     499571         0      1063      1063         0         0         0
  368.0  1999.9    5000    5000     512     499612         0      1058      1058         0         0         0
  376.9  1999.8    5000    5000     512     499651         0      1054      1054         0         0         0
  384.8  1999.9    5000    5000     512     499608         0      1047      1047         0         0         0
  393.7  1999.8    5000    5000     512     499636         0      1043      1043         0         0         0
  402.9  1999.8    5000    5000     512     499635         0      1036      1036         0         0         0
  412.0  2000.0    5000    5000     512     499613         0      1030      1030         0         0         0
  420.8  1999.9    5000    5000     512     499602         0      1024      1024         0         0         0
  429.7  1999.8    5000    5000     512     499660         0      1020      1020         0         0         0
  439.7  1999.8    5000    5000     512     499674         0      1013      1013         0         0         0
  449.7  1999.7    5000    5000     512     499681         0      1005      1005         0         0         0
  459.7  1999.8    5000    5000     512     499675         0       999       999         0         0         0
  470.9  1999.8    5000    5000     512     499653         0       991       991         0         0         0
  480.8  1999.9    5000    5000     512     499639         0       985       985         0         0         0
  491.7  1999.8    5000    5000     512     499670         0       979       979         0         0         0
  502.9  1999.7    5000    5000     512     499693         0       972       972         0         0         0
  514.0  1999.9    5000    5000     512     499621         0       965       965         0         0         0
  525.7  1999.8    5000    5000     512     499676         0       957       957         0         0         0
  537.7  1999.7    5000    5000     512     499712         0       948       948         0         0         0
  550.0  2000.0    5000    5000     512     499638         0       941       941         0         0         0
  561.7  1999.7    5000    5000     512     499707         0       934       934         0         0         0
  574.8  2000.0    5000    5000     512     499637         0       925       925         0         0         0
  588.0  1999.9    5000    5000     512     499665         0       917       917         0         0         0
  600.9  1999.8    5000    5000     512     499686         0       908       908         0         0         0
  614.9  1999.8    5000    5000     512     499678         0       899       899         0         0         0
  628.0  1999.9    5000    5000     512     499674         0       891       891         0         0         0
  642.8  1999.9    5000    5000     512     499650         0       881       881         0         0         0
  656.9  1999.8    5000    5000     512     499697         0       872       872         0         0         0
  672.0  2000.0    5000    5000     512     499647         0       861       861         0         0         0
  686.9  1999.7    5000    5000     512     499719         0       853       853         0         0         0
  702.9  1999.7    5000    5000     512     499726         0       841       841         0         0         0
  718.0  2000.0    5000    5000     512     499690         0       832       832         0         0         0
  733.7  1999.7    5000    5000     512     499753         0       822       822         0         0         0
  750.8  1999.9    5000    5000     512     499676         0       811       811         0         0         0
  767.7  1999.8    5000    5000     512     499724         0       800       800         0         0         0
  784.8  1999.9    5000    5000     512     499715         0       789       789         0         0         0
  802.9  1999.8    5000    5000     512     499759         0       777       777         0         0         0
  820.9  2000.0    5000    5000     512     499701         0       765       765         0         0         0
  838.8  1999.9    5000    5000     512     499717         0       754       754         0         0         0
  858.0  2000.0    5000    5000     512     499723         0       741       741         0         0         0
  878.0  2000.0    5000    5000     512     499714         0       728       728         0         0         0
  896.8  1999.9    5000    5000     512     499732         0       716       716         0         0         0
  918.0  1999.9    5000    5000     512     499717         0       703       703         0         0         0
  937.7  1999.7    5000    5000     512     499773         0       689       689         0         0         0
  958.9  1999.8    5000    5000     512     499797         0       676       676         0         0         0
  980.8  2000.0    5000    5000     512     499742         0       662       662         0         0         0
 1002.8  1999.9    5000    5000     512     499759         0       647       647         0         0         0
 1025.7  1999.8    5000    5000     512     499814         0       633       633         0         0         0
 1048.9  1999.8    5000    5000     512     499815         0       618       618         0         0         0
 1072.0  2000.0    5000    5000     512     499767         0       603       603         0         0         0
 1095.7  1999.8    5000    5000     512     499824         0       587       587         0         0         0
 1120.8  2000.0    5000    5000     512     499781         0       571       571         0         0         0
 1145.8  1999.8    5000    5000     512     499826         0       555       555         0         0         0
 1171.7  1999.7    5000    5000     512     499854         0       538       538         0         0         0
 1198.9  1999.7    5000    5000     512     499854         0       520       520         0         0         0
 1224.9  1999.8    5000    5000     512     499856         0       503       503         0         0         0
 1252.9  1999.8    5000    5000     512     499873         0       485       485         0         0         0
 1280.9  1999.8    5000    5000     512     499877         0       467       467         0         0         0
 1310.0  2000.0    5000    5000     512     499835         0       448       448         0         0         0
 1340.0  1999.9    5000    5000     512     499844         0       429       429         0         0         0
 1369.7  1999.8    5000    5000     512     499813         0       409       409         0         0         0
 1400.8  2000.0    5000    5000     512     499852         0       389       389         0         0         0
 1431.8  1999.8    5000    5000     512     499909         0       369       369         0         0         0
 1464.0  2000.0    5000    5000     512     499870         0       348       348         0         0         0
 1496.8  2000.0    5000    5000     512     499879         0       327       327         0         0         0
 1530.8  2000.0    5000    5000     512     499885         0       305       305         0         0         0
 1564.9  1999.7    5000    5000     512     499958         0       282       282         0         0         0
 1600.8  2000.0    5000    5000     512     499907         0       259       259         0         0         0
 1636.9  1999.8    5000    5000     512     499967         0       236       236         0         0         0
 1672.9  1999.8    5000    5000     512     499974         0       212       212         0         0         0
 1710.8  1999.9    5000    5000     512     499939         0       188       188         0         0         0
 1749.8  1999.8    5000    5000     512     499993         0       162       162         0         0         0
 1788.9  1999.7    5000    5000     512     500012         0       137       137         0         0         0
 1828.9  1999.8    5000    5000     512     500015         0       111       111         0         0         0
 1869.8  1999.8    5000    5000     512     500026         0        84        84         0         0         0
 1911.7  1999.7    5000    5000     512     500043         0        57        57         0         0         0
 1955.8  1999.8    5000    5000     512     500040         0        28        28         0         0         0
 1999.9  1999.9    5000    5000     512     499555        79         0         0        78         0         0
 2006.8  1999.9    5000    5000     512     488221     68833         0         0     34870         0         0
 2014.9  1999.7    5000    5000     512     483686     74791         0         0     45630         0         0
 2021.7  1999.7    5000    5000     512     480002     89256         0         0     56147         0         0
 2029.7  1999.7    5000    5000     512     477252     86044         0         0     59385         0         0
 2038.0  2000.0    5000    5000     512     474418     79897         0         0     59857         0         0
 2046.0  2000.0    5000    5000     512     468135    107869         0         0     79947         0         0
 2052.9  1999.7    5000    5000     512     464508    118480         0         0     88355         0         0
 2060.9  1999.8    5000    5000     512     461696    119816         0         0     93719         0         0
 2068.8  1999.9    5000    5000     512     461315     89710         0         0     73778         0         0
 2076.9  1999.8    5000    5000     512     458520     87851         0         0     73129         0         0
 2084.9  1999.8    5000    5000     512     455409     98181         0         0     82594         0         0
