4,1008,1190670814,-;virtpc: set Wp=2000ns
4,1009,1190670823,-;virtpc: set Wc=2000ns
4,1010,1190730956,-;PC: 1180 items/s 1180 kicks/s 0 sleeps/s 0 intrs/s 1893 latency
4,1011,1192730976,-;PC: 496165 items/s 88 kicks/s 0 sleeps/s 3410 intrs/s 1895 latency
4,1012,1194730979,-;PC: 498127 items/s 560 kicks/s 0 sleeps/s 7 intrs/s 1976 latency
4,1013,1196730969,-;PC: 498186 items/s 552 kicks/s 0 sleeps/s 7 intrs/s 2094 latency
4,1014,1198730976,-;PC: 498102 items/s 585 kicks/s 0 sleeps/s 7 intrs/s 1940 latency
4,1015,1200730971,-;PC: 498294 items/s 489 kicks/s 0 sleeps/s 7 intrs/s 2065 latency
4,1016,1202730973,-;PC: 498217 items/s 481 kicks/s 0 sleeps/s 8 intrs/s 2152 latency
4,1017,1204730967,-;PC: 498381 items/s 415 kicks/s 0 sleeps/s 7 intrs/s 2193 latency
4,1018,1206730961,-;PC: 498274 items/s 454 kicks/s 0 sleeps/s 7 intrs/s 2223 latency
4,1019,1208730968,-;PC: 494380 items/s 484 kicks/s 0 sleeps/s 7 intrs/s 2263 latency
4,1020,1210730957,-;PC: 498170 items/s 528 kicks/s 0 sleeps/s 7 intrs/s 2299 latency
4,1021,1212730951,-;PC: 497314 items/s 603 kicks/s 0 sleeps/s 7 intrs/s 2345 latency
4,1022,1214730949,-;PC: 497691 items/s 633 kicks/s 0 sleeps/s 8 intrs/s 2082 latency
4,1023,1216730966,-;PC: 497669 items/s 627 kicks/s 0 sleeps/s 7 intrs/s 2138 latency
4,1024,1218730960,-;PC: 498033 items/s 582 kicks/s 0 sleeps/s 7 intrs/s 2154 latency
4,1025,1220730959,-;PC: 497872 items/s 630 kicks/s 0 sleeps/s 7 intrs/s 2166 latency
4,1026,1222730962,-;PC: 498100 items/s 588 kicks/s 0 sleeps/s 7 intrs/s 2174 latency
4,1027,1224730948,-;PC: 496518 items/s 592 kicks/s 0 sleeps/s 8 intrs/s 2192 latency
4,1028,1226730952,-;PC: 498068 items/s 615 kicks/s 0 sleeps/s 7 intrs/s 2209 latency
4,1029,1228730938,-;PC: 498021 items/s 534 kicks/s 0 sleeps/s 7 intrs/s 1980 latency
4,1030,1230730952,-;PC: 498212 items/s 506 kicks/s 0 sleeps/s 7 intrs/s 2100 latency
4,1031,1232730952,-;PC: 498338 items/s 441 kicks/s 0 sleeps/s 7 intrs/s 2135 latency
4,1032,1234730955,-;PC: 498341 items/s 442 kicks/s 0 sleeps/s 7 intrs/s 2154 latency
4,1033,1236730956,-;PC: 498261 items/s 485 kicks/s 0 sleeps/s 7 intrs/s 2171 latency
4,1034,1238730928,-;PC: 498060 items/s 576 kicks/s 0 sleeps/s 7 intrs/s 2185 latency
4,1035,1240730903,-;PC: 497909 items/s 621 kicks/s 0 sleeps/s 7 intrs/s 2198 latency
4,1036,1242730878,-;PC: 497902 items/s 618 kicks/s 0 sleeps/s 7 intrs/s 2208 latency
4,1037,1244730863,-;PC: 497873 items/s 621 kicks/s 0 sleeps/s 8 intrs/s 2067 latency
4,1038,1246730865,-;PC: 497883 items/s 626 kicks/s 0 sleeps/s 7 intrs/s 2102 latency
4,1039,1248730854,-;PC: 494553 items/s 585 kicks/s 0 sleeps/s 7 intrs/s 2133 latency
4,1040,1250734736,-;virtpc: set Wp=2007ns
4,1041,1250794831,-;PC: 482257 items/s 617 kicks/s 0 sleeps/s 7 intrs/s 2158 latency
4,1042,1252794834,-;PC: 491187 items/s 10386 kicks/s 0 sleeps/s 7 intrs/s 1872 latency
4,1043,1254794846,-;PC: 491312 items/s 10370 kicks/s 0 sleeps/s 7 intrs/s 1881 latency
4,1044,1256794870,-;PC: 491212 items/s 10213 kicks/s 0 sleeps/s 7 intrs/s 1867 latency
4,1045,1258794875,-;PC: 491367 items/s 10310 kicks/s 0 sleeps/s 7 intrs/s 1894 latency
4,1046,1260794859,-;PC: 491422 items/s 10236 kicks/s 0 sleeps/s 7 intrs/s 1864 latency
4,1047,1262794853,-;PC: 491305 items/s 10372 kicks/s 0 sleeps/s 7 intrs/s 1889 latency
4,1048,1264794842,-;PC: 491376 items/s 10182 kicks/s 0 sleeps/s 7 intrs/s 1865 latency
4,1049,1266794894,-;PC: 491255 items/s 10320 kicks/s 0 sleeps/s 7 intrs/s 1888 latency
4,1050,1268794894,-;PC: 491346 items/s 10218 kicks/s 0 sleeps/s 7 intrs/s 1860 latency
4,1051,1270794890,-;PC: 491205 items/s 10422 kicks/s 0 sleeps/s 7 intrs/s 1876 latency
4,1052,1272794888,-;PC: 491269 items/s 10285 kicks/s 0 sleeps/s 7 intrs/s 1863 latency
4,1053,1274794895,-;PC: 491232 items/s 10335 kicks/s 0 sleeps/s 7 intrs/s 1882 latency
