# Taken with idle=poll and halt_poll_ns=0
4,3607,93326343484,-;virtpc: set Wp=1999ns
4,3608,93326343493,-;virtpc: set Wc=999ns
4,3609,93326343498,-;virtpc: set Yp=4000ns
4,3610,93326343502,-;virtpc: set Yc=4000ns
4,3611,93326343507,-;virtpc: set psleep=1
4,3612,93326343512,-;virtpc: set csleep=1
4,3613,93331344016,-;PC: 495889 items/s 0 kicks/s 96603 sleeps/s 127 intrs/s 3302 sc 0 spkicks/s 1012 wc 108 nc 5848 latency 5139 yc
4,3614,93336344523,-;PC: 496841 items/s 0 kicks/s 96412 sleeps/s 7 intrs/s 3430 sc 0 spkicks/s 1012 wc 819 nc 6199 latency 5137 yc
4,3615,93341345031,-;PC: 497341 items/s 0 kicks/s 96353 sleeps/s 7 intrs/s 3495 sc 0 spkicks/s 1012 wc 745 nc 5579 latency 5137 yc
4,3616,93346345539,-;PC: 497215 items/s 0 kicks/s 96521 sleeps/s 7 intrs/s 3356 sc 0 spkicks/s 1012 wc 786 nc 5592 latency 5130 yc
4,3617,93351346050,-;PC: 497240 items/s 0 kicks/s 96336 sleeps/s 7 intrs/s 3250 sc 0 spkicks/s 1012 wc 798 nc 5606 latency 5139 yc
4,3618,93356346557,-;PC: 496469 items/s 0 kicks/s 96657 sleeps/s 7 intrs/s 3505 sc 0 spkicks/s 1012 wc 774 nc 5581 latency 5130 yc
4,3619,93361347068,-;PC: 495017 items/s 0 kicks/s 96655 sleeps/s 7 intrs/s 3345 sc 0 spkicks/s 1012 wc 829 nc 5996 latency 5144 yc
4,3620,93366347574,-;PC: 496757 items/s 0 kicks/s 96378 sleeps/s 7 intrs/s 3261 sc 0 spkicks/s 1012 wc 765 nc 5583 latency 5141 yc
4,3621,93371348082,-;PC: 497170 items/s 0 kicks/s 96379 sleeps/s 7 intrs/s 3391 sc 0 spkicks/s 1012 wc 752 nc 5581 latency 5138 yc
4,3622,93376348587,-;PC: 497416 items/s 0 kicks/s 96350 sleeps/s 7 intrs/s 3419 sc 0 spkicks/s 1012 wc 739 nc 5579 latency 5137 yc
4,3623,93381349097,-;PC: 497222 items/s 0 kicks/s 96319 sleeps/s 7 intrs/s 3467 sc 0 spkicks/s 1012 wc 744 nc 5580 latency 5141 yc
4,3624,93386063903,-;virtpc: STOP
4,3625,93386156875,-;virtpc: set Yp=24000ns
4,3626,93386156883,-;virtpc: set Yc=24000ns
4,3627,93391157386,-;PC: 496876 items/s 0 kicks/s 19931 sleeps/s 7 intrs/s 0 sc 0 spkicks/s 1001 wc 819 nc 15661 latency 25168 yc
4,3628,93396157893,-;PC: 495805 items/s 0 kicks/s 19975 sleeps/s 7 intrs/s 23160 sc 0 spkicks/s 1001 wc 890 nc 15697 latency 25165 yc
4,3629,93401158423,-;PC: 497269 items/s 0 kicks/s 19931 sleeps/s 7 intrs/s 23164 sc 0 spkicks/s 1001 wc 756 nc 15587 latency 25148 yc
4,3630,93406158945,-;PC: 497471 items/s 0 kicks/s 19920 sleeps/s 7 intrs/s 0 sc 0 spkicks/s 1001 wc 746 nc 15587 latency 25152 yc
4,3631,93411159476,-;PC: 497305 items/s 0 kicks/s 19929 sleeps/s 7 intrs/s 23108 sc 0 spkicks/s 1001 wc 795 nc 15585 latency 25150 yc
4,3632,93416159981,-;PC: 496746 items/s 0 kicks/s 19951 sleeps/s 7 intrs/s 23471 sc 0 spkicks/s 1001 wc 738 nc 15590 latency 25150 yc
4,3633,93421160485,-;PC: 497278 items/s 0 kicks/s 19928 sleeps/s 7 intrs/s 0 sc 0 spkicks/s 1001 wc 751 nc 15587 latency 25152 yc
4,3634,93426160990,-;PC: 496936 items/s 0 kicks/s 19946 sleeps/s 7 intrs/s 23305 sc 0 spkicks/s 1001 wc 778 nc 15586 latency 25145 yc
4,3635,93431161510,-;PC: 497256 items/s 0 kicks/s 19930 sleeps/s 7 intrs/s 23435 sc 0 spkicks/s 1001 wc 776 nc 15587 latency 25148 yc
4,3636,93436162015,-;PC: 496496 items/s 0 kicks/s 19959 sleeps/s 7 intrs/s 23599 sc 0 spkicks/s 1001 wc 758 nc 15590 latency 25150 yc
4,3637,93441162520,-;PC: 497273 items/s 0 kicks/s 19933 sleeps/s 7 intrs/s 23334 sc 0 spkicks/s 1001 wc 775 nc 15584 latency 25145 yc
4,3638,93445877282,-;virtpc: STOP
4,3639,93445970059,-;virtpc: set Yp=44000ns
4,3640,93445970067,-;virtpc: set Yc=44000ns
4,3641,93450970589,-;PC: 497138 items/s 0 kicks/s 11120 sleeps/s 7 intrs/s 0 sc 0 spkicks/s 1000 wc 780 nc 25590 latency 45152 yc
