# Taken with idle=halt and halt_poll_ns=0
4,461,37523511,-;virtpc: set Wp=221ns
4,462,37523513,-;virtpc: set Wc=2000ns
4,463,37523514,-;virtpc: set Yp=5000ns
4,464,37523515,-;virtpc: set Yc=5000ns
4,465,37523515,-;virtpc: set D=60ns
4,466,42524123,-;PC: 1314 np 220 wp 0 yp 0 sleeps/s
4,467,47524718,-;PC: 1277 np 220 wp 0 yp 0 sleeps/s
4,468,52525467,-;PC: 1238 np 220 wp 0 yp 0 sleeps/s
4,469,57525468,-;PC: 1249 np 220 wp 0 yp 0 sleeps/s
4,470,62525586,-;PC: 1269 np 220 wp 0 yp 0 sleeps/s
4,471,67525585,-;PC: 1205 np 220 wp 0 yp 0 sleeps/s
4,472,72525728,-;PC: 1258 np 220 wp 0 yp 0 sleeps/s
4,473,77526117,-;PC: 1224 np 220 wp 0 yp 0 sleeps/s
4,474,82526634,-;PC: 1231 np 220 wp 0 yp 0 sleeps/s
4,475,87531962,-;PC: 1210 np 220 wp 0 yp 0 sleeps/s
4,476,92531957,-;PC: 1227 np 220 wp 0 yp 0 sleeps/s
4,477,97238167,-;virtpc: producer stops
4,478,97330937,-;virtpc: set Wp=226ns
4,479,97330939,-;virtpc: set Wc=2000ns
4,480,97330940,-;virtpc: set Yp=5000ns
4,481,97330941,-;virtpc: set Yc=5000ns
4,482,97330941,-;virtpc: set D=60ns
4,483,102331697,-;PC: 1279 np 225 wp 0 yp 0 sleeps/s
4,484,107332206,-;PC: 1311 np 225 wp 0 yp 0 sleeps/s
4,485,112332844,-;PC: 1265 np 225 wp 0 yp 0 sleeps/s
4,486,117333094,-;PC: 1202 np 225 wp 0 yp 0 sleeps/s
4,487,122333606,-;PC: 1190 np 225 wp 0 yp 0 sleeps/s
4,488,127333884,-;PC: 1217 np 225 wp 0 yp 0 sleeps/s
4,489,132333880,-;PC: 1208 np 225 wp 0 yp 0 sleeps/s
4,490,137334609,-;PC: 1223 np 225 wp 0 yp 0 sleeps/s
4,491,142335233,-;PC: 1266 np 225 wp 0 yp 0 sleeps/s
4,492,147335826,-;PC: 1210 np 225 wp 0 yp 0 sleeps/s
4,493,152336318,-;PC: 1230 np 225 wp 0 yp 0 sleeps/s
4,494,157045924,-;virtpc: producer stops
4,495,157138595,-;virtpc: set Wp=231ns
4,496,157138597,-;virtpc: set Wc=2000ns
4,497,157138598,-;virtpc: set Yp=5000ns
4,498,157138599,-;virtpc: set Yc=5000ns
4,499,157138599,-;virtpc: set D=60ns
