4,1067,1811171851,-;virtpc: set Wp=1999ns
4,1068,1811171855,-;virtpc: set Wc=0ns
4,1069,1811171860,-;virtpc: set Wc=1999ns
4,1070,1811171864,-;virtpc: set Yp=4999ns
4,1071,1811171868,-;virtpc: set Yc=4999ns
4,1072,1816172219,-;PC: 499210 items/s 0 kicks/s 0 sleeps/s 895 intrs/s 1603 latency 0 spkicks/s
4,1073,1821172572,-;PC: 500010 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 866 latency 0 spkicks/s
4,1074,1826172923,-;PC: 500068 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1075,1831173275,-;PC: 500068 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1076,1836173626,-;PC: 499852 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 718 latency 0 spkicks/s
4,1077,1841173977,-;PC: 500067 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1078,1846174328,-;PC: 500067 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1079,1851174679,-;PC: 500061 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 812 latency 0 spkicks/s
4,1080,1856175030,-;PC: 500067 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1081,1861175381,-;PC: 500067 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1082,1866175731,-;PC: 500067 items/s 0 kicks/s 0 sleeps/s 7 intrs/s 0 latency 0 spkicks/s
4,1083,1870954879,-;virtpc: set Wp=2006ns
4,1084,1875955231,-;PC: 496983 items/s 1561 kicks/s 0 sleeps/s 7 intrs/s 816 latency 1249 spkicks/s
4,1085,1880955584,-;PC: 496982 items/s 1557 kicks/s 0 sleeps/s 7 intrs/s 822 latency 1257 spkicks/s
4,1086,1885955935,-;PC: 496990 items/s 1532 kicks/s 0 sleeps/s 7 intrs/s 815 latency 1245 spkicks/s
4,1087,1890956286,-;PC: 496950 items/s 1579 kicks/s 0 sleeps/s 7 intrs/s 821 latency 1307 spkicks/s
4,1088,1895956637,-;PC: 496975 items/s 1564 kicks/s 0 sleeps/s 7 intrs/s 821 latency 1281 spkicks/s
4,1089,1900956988,-;PC: 496958 items/s 1600 kicks/s 0 sleeps/s 7 intrs/s 818 latency 1272 spkicks/s
4,1090,1905957340,-;PC: 496080 items/s 1518 kicks/s 0 sleeps/s 7 intrs/s 816 latency 1217 spkicks/s
4,1091,1910957691,-;PC: 497064 items/s 1456 kicks/s 0 sleeps/s 7 intrs/s 818 latency 1178 spkicks/s
4,1092,1915958042,-;PC: 497013 items/s 1509 kicks/s 0 sleeps/s 7 intrs/s 817 latency 1235 spkicks/s
4,1093,1920958397,-;PC: 496936 items/s 1591 kicks/s 0 sleeps/s 7 intrs/s 815 latency 1317 spkicks/s
4,1094,1925958748,-;PC: 496705 items/s 1520 kicks/s 0 sleeps/s 7 intrs/s 816 latency 1233 spkicks/s
4,1095,1930737647,-;virtpc: set Wp=2014ns
4,1096,1935737999,-;PC: 491949 items/s 5169 kicks/s 0 sleeps/s 7 intrs/s 820 latency 4680 spkicks/s
4,1097,1940738351,-;PC: 492005 items/s 5110 kicks/s 0 sleeps/s 7 intrs/s 816 latency 4627 spkicks/s
4,1098,1945738702,-;PC: 491974 items/s 5125 kicks/s 0 sleeps/s 7 intrs/s 816 latency 4653 spkicks/s
4,1099,1950739054,-;PC: 491859 items/s 5246 kicks/s 0 sleeps/s 7 intrs/s 815 latency 4798 spkicks/s
4,1100,1955739405,-;PC: 491088 items/s 5084 kicks/s 0 sleeps/s 7 intrs/s 818 latency 4641 spkicks/s
4,1101,1960739756,-;PC: 491951 items/s 5164 kicks/s 0 sleeps/s 7 intrs/s 817 latency 4686 spkicks/s
4,1102,1965740109,-;PC: 492125 items/s 4970 kicks/s 0 sleeps/s 7 intrs/s 817 latency 4491 spkicks/s
4,1103,1970740461,-;PC: 491947 items/s 5162 kicks/s 0 sleeps/s 7 intrs/s 817 latency 4686 spkicks/s
4,1104,1975740812,-;PC: 491716 items/s 5076 kicks/s 0 sleeps/s 7 intrs/s 816 latency 4621 spkicks/s
4,1105,1980741167,-;PC: 491899 items/s 5210 kicks/s 0 sleeps/s 7 intrs/s 816 latency 4764 spkicks/s
4,1106,1985741517,-;PC: 491911 items/s 5214 kicks/s 0 sleeps/s 7 intrs/s 819 latency 4737 spkicks/s
4,1107,1990520408,-;virtpc: set Wp=2021ns
4,1108,1995520760,-;PC: 487586 items/s 8319 kicks/s 0 sleeps/s 7 intrs/s 810 latency 7593 spkicks/s
4,1109,2000521112,-;PC: 487478 items/s 8473 kicks/s 0 sleeps/s 7 intrs/s 808 latency 7740 spkicks/s
4,1110,2005521463,-;PC: 487608 items/s 8321 kicks/s 0 sleeps/s 7 intrs/s 810 latency 7615 spkicks/s
4,1111,2010521815,-;PC: 486687 items/s 8329 kicks/s 0 sleeps/s 7 intrs/s 808 latency 7602 spkicks/s
4,1112,2015522167,-;PC: 487590 items/s 8345 kicks/s 0 sleeps/s 7 intrs/s 810 latency 7625 spkicks/s
4,1113,2020522520,-;PC: 487512 items/s 8443 kicks/s 0 sleeps/s 7 intrs/s 807 latency 7702 spkicks/s
4,1114,2025522871,-;PC: 487595 items/s 8341 kicks/s 0 sleeps/s 7 intrs/s 807 latency 7603 spkicks/s
4,1115,2030523228,-;PC: 485903 items/s 7674 kicks/s 0 sleeps/s 8 intrs/s 809 latency 7001 spkicks/s
4,1116,2035523581,-;PC: 487371 items/s 7513 kicks/s 0 sleeps/s 7 intrs/s 808 latency 6854 spkicks/s
4,1117,2040523933,-;PC: 487511 items/s 8430 kicks/s 0 sleeps/s 7 intrs/s 809 latency 7696 spkicks/s
4,1118,2045524283,-;PC: 487540 items/s 8419 kicks/s 0 sleeps/s 7 intrs/s 808 latency 7666 spkicks/s
4,1119,2050303212,-;virtpc: set Wp=2029ns
4,1120,2055303565,-;PC: 481459 items/s 11920 kicks/s 0 sleeps/s 8 intrs/s 798 latency 10792 spkicks/s
4,1121,2060303918,-;PC: 482420 items/s 12057 kicks/s 0 sleeps/s 7 intrs/s 800 latency 10935 spkicks/s
4,1122,2065304269,-;PC: 482684 items/s 11956 kicks/s 0 sleeps/s 7 intrs/s 796 latency 10812 spkicks/s
4,1123,2070304621,-;PC: 482417 items/s 12265 kicks/s 0 sleeps/s 7 intrs/s 798 latency 11102 spkicks/s
4,1124,2075304972,-;PC: 482476 items/s 12219 kicks/s 0 sleeps/s 7 intrs/s 798 latency 11065 spkicks/s
4,1125,2080305324,-;PC: 482438 items/s 12261 kicks/s 0 sleeps/s 7 intrs/s 798 latency 11083 spkicks/s
4,1126,2085305676,-;PC: 482502 items/s 12178 kicks/s 0 sleeps/s 7 intrs/s 795 latency 11004 spkicks/s
4,1127,2090306027,-;PC: 482399 items/s 12285 kicks/s 0 sleeps/s 7 intrs/s 798 latency 11125 spkicks/s
4,1128,2095306379,-;PC: 482325 items/s 12049 kicks/s 0 sleeps/s 7 intrs/s 798 latency 10876 spkicks/s
4,1129,2100306730,-;PC: 482500 items/s 12189 kicks/s 0 sleeps/s 7 intrs/s 799 latency 11015 spkicks/s
4,1130,2105307082,-;PC: 482582 items/s 12095 kicks/s 0 sleeps/s 7 intrs/s 796 latency 10941 spkicks/s
4,1131,2110085989,-;virtpc: set Wp=2037ns
4,1132,2115086343,-;PC: 477780 items/s 15681 kicks/s 0 sleeps/s 7 intrs/s 791 latency 13867 spkicks/s
4,1133,2120086694,-;PC: 477710 items/s 15775 kicks/s 0 sleeps/s 7 intrs/s 792 latency 13967 spkicks/s
4,1134,2125087045,-;PC: 477763 items/s 15723 kicks/s 0 sleeps/s 7 intrs/s 788 latency 13937 spkicks/s
4,1135,2130087397,-;PC: 476870 items/s 15644 kicks/s 0 sleeps/s 7 intrs/s 792 latency 13846 spkicks/s
4,1136,2135087748,-;PC: 477792 items/s 15677 kicks/s 0 sleeps/s 7 intrs/s 791 latency 13865 spkicks/s
4,1137,2140088099,-;PC: 477697 items/s 15796 kicks/s 0 sleeps/s 7 intrs/s 793 latency 14012 spkicks/s
4,1138,2145088452,-;PC: 477802 items/s 15674 kicks/s 0 sleeps/s 7 intrs/s 788 latency 13854 spkicks/s
4,1139,2150088804,-;PC: 477539 items/s 15643 kicks/s 0 sleeps/s 7 intrs/s 791 latency 13844 spkicks/s
4,1140,2155089155,-;PC: 477793 items/s 15678 kicks/s 0 sleeps/s 7 intrs/s 791 latency 13872 spkicks/s
4,1141,2160089508,-;PC: 477706 items/s 15811 kicks/s 0 sleeps/s 7 intrs/s 793 latency 14020 spkicks/s
4,1142,2165089860,-;PC: 477701 items/s 15764 kicks/s 0 sleeps/s 7 intrs/s 790 latency 13947 spkicks/s
4,1143,2169868805,-;virtpc: set Wp=2045ns
4,1144,2174869159,-;PC: 473037 items/s 19999 kicks/s 0 sleeps/s 7 intrs/s 754 latency 15603 spkicks/s
4,1145,2179869510,-;PC: 473099 items/s 19915 kicks/s 0 sleeps/s 7 intrs/s 754 latency 15478 spkicks/s
4,1146,2184869862,-;PC: 472284 items/s 19780 kicks/s 0 sleeps/s 7 intrs/s 754 latency 15472 spkicks/s
4,1147,2189870215,-;PC: 473098 items/s 19902 kicks/s 0 sleeps/s 7 intrs/s 756 latency 15598 spkicks/s
4,1148,2194870567,-;PC: 473079 items/s 19936 kicks/s 0 sleeps/s 7 intrs/s 756 latency 15607 spkicks/s
