4,457,100709999,-;virtpc: set Wp=2000ns
4,458,100710002,-;virtpc: set Wc=1000ns
4,459,100710002,-;virtpc: set Yp=4000ns
4,460,100710003,-;virtpc: set Yc=4000ns
4,461,100710004,-;virtpc: set D=20ns
4,462,105709997,-;PC: 1443 np 1999 wp 0 sp
4,463,110709990,-;PC: 1300 np 1999 wp 0 sp
4,464,115709984,-;PC: 1310 np 1999 wp 0 sp
4,465,120424297,-;virtpc: producer stops
4,466,120516865,-;virtpc: set Wp=2000ns
4,467,120516867,-;virtpc: set Wc=1000ns
4,468,120516868,-;virtpc: set Yp=24000ns
4,469,120516868,-;virtpc: set Yc=24000ns
4,470,120516869,-;virtpc: set D=20ns
4,471,125516862,-;PC: 1317 np 1999 wp 0 sp
4,472,130516857,-;PC: 1291 np 1999 wp 0 sp
4,473,135516851,-;PC: 1304 np 1999 wp 0 sp
4,474,140231162,-;virtpc: producer stops
4,475,140323971,-;virtpc: set Wp=2000ns
4,476,140323973,-;virtpc: set Wc=1000ns
4,477,140323973,-;virtpc: set Yp=44000ns
4,478,140323974,-;virtpc: set Yc=44000ns
4,479,140323975,-;virtpc: set D=20ns
4,480,145323965,-;PC: 1345 np 1999 wp 0 sp
4,481,150323958,-;PC: 1330 np 1999 wp 0 sp
4,482,155323951,-;PC: 1312 np 1999 wp 0 sp
4,483,160038267,-;virtpc: producer stops
4,484,160130972,-;virtpc: set Wp=2000ns
4,485,160130974,-;virtpc: set Wc=1000ns
4,486,160130975,-;virtpc: set Yp=64000ns
4,487,160130975,-;virtpc: set Yc=64000ns
4,488,160130976,-;virtpc: set D=20ns
4,489,165130967,-;PC: 1353 np 1999 wp 0 sp
4,490,170130960,-;PC: 1331 np 1999 wp 0 sp
4,491,175130955,-;PC: 1334 np 1999 wp 0 sp
4,492,179845269,-;virtpc: producer stops
4,493,179937992,-;virtpc: set Wp=2000ns
4,494,179937994,-;virtpc: set Wc=1000ns
4,495,179937995,-;virtpc: set Yp=84000ns
4,496,179937995,-;virtpc: set Yc=84000ns
4,497,179937996,-;virtpc: set D=20ns
4,498,184937988,-;PC: 1274 np 1999 wp 0 sp
4,499,189937981,-;PC: 1254 np 1999 wp 0 sp
